"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"G2a1"	"G"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"H1a1a"	"H2a2a1"	"1"	"0.5000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"H2a2a1"	"H2a2a1"	"1"	"0.5000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"H3a"	"H2a2a1"	"1"	"0.5000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"J1b1a1"	"J"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"K1a9"	"H2a2a1"	"1"	"0.5000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1+16293"	"L0a1'4"	"1"	"0.8120"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1a"	"L0a1'4"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1b"	"L0a1'4"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1c1"	"L0a1c"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1d"	"L0a1'4"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a1e"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a2"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a2a2a"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a2b"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a2c"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a2d"	"L1c1a2"	"1"	"0.8218"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a3"	"L1c1a2"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0a4"	"L0a1'4"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0b"	"M70"	"1"	"0.8707"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d1a"	"L0d"	"1"	"0.7715"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d1b2a1"	"L0d"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d1c"	"L0d"	"1"	"0.7971"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d1d"	"L0d"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d2a1"	"L0d1b1c*"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d2b2"	"L0d2b"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d2c1"	"L0d1b1c*"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
"L0d2d"	"L0d2d"	"1"	"1.0000"	"72 93 125 236 215 482 523 711 722 951 1041 1721 2880 3027 3203 3206 3330 3384 3396 3644 3645 11696 3705 11959 3826 12121 3921 12285 4023 12498 4025 12642 4335 12771 5108 12811 5301 12822 5833 12882 6248 12940 6285 13183 6374 13215 6392 13626 6446 13934 6680 14025 6734 14133 7142 14182 7476 14323 7684 14338 7697 14417 7853 14433 7859 14502 7861 14512 7870 14544 7972 14569 8020 14872 8502 14890 8594 14893 8859 14979 8946 15148 8964 15172 9064 15452 9140 15487 9587 15514 9785 15904 10118 15907 10397 16069 10640 16086 10754 16168 10914 16217 11061 16316 11215 16356 11288 16399 11536 16482 11560"
