"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"J1b1a1"	"J"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"K1a9"	"H2a2a1"	"1"	"0.5000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1+16293"	"L0a1'4"	"1"	"0.8120"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1a"	"L0a1'4"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1b"	"L0a1'4"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1c1"	"L0a1c"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1d"	"L0a1'4"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a1e"	"L0b"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a2"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a2a2a"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a2b"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a2c"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a2d"	"L0a'b'g"	"1"	"0.8218"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a3"	"L0a'b'g"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0a4"	"L0a1'4"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0b"	"L0b"	"1"	"0.8591"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d1a"	"L0d"	"1"	"0.7715"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d1b2a1"	"L0d"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d1c"	"L0d"	"1"	"0.7971"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d1d"	"L0d"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d2a1"	"L0d1b1c*"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d2b2"	"L0d2b"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
"L0d2c1"	"L0d1b1c*"	"1"	"1.0000"	"16304 16316 16399 16482 8502 6374 3384 8594 6392 3396 8859 6446 3644 8946 6680 3645 8964 6734 3705 9064 7142 3826 9140 7476 3921 9587 7684 4023 9785 7697 4025 10118 7853 4335 72 10397 7859 5108 93 10607 7861 5301 125 10640 7870 5833 199 10754 7972 6248 212 10914 8020 6285 215 13183 11061 236 13215 11215 482 13626 11288 513 13934 11536 523 14025 11560 711 14133 11696 722 14182 11959 951 14323 12121 1041 14338 12285 1721 14417 12498 2755 14433 12771 2880 14502 12811 3027 14512 12822 3203 14544 12882 3206 14569 12940 3330 14872 14890 14893 14979 15172 15487 15148 15452 15514 15904 16051 16069 16086 16168 16217 16298"
